round,grand_prix,constructor,driver,lap,time
1,Bahrain,Red Bull,PER,1,101.063
1,Bahrain,Red Bull,PER,2,98.862
1,Bahrain,Red Bull,PER,3,98.83
1,Bahrain,Red Bull,PER,4,98.758
1,Bahrain,Red Bull,PER,5,98.404
1,Bahrain,Red Bull,PER,6,98.718
1,Bahrain,Red Bull,PER,7,98.804
1,Bahrain,Red Bull,PER,8,99.172
1,Bahrain,Red Bull,PER,9,98.914
1,Bahrain,Red Bull,PER,10,99.085
1,Bahrain,Red Bull,PER,11,99.249
1,Bahrain,Red Bull,PER,12,99.197
1,Bahrain,Red Bull,PER,13,99.336
1,Bahrain,Red Bull,PER,14,98.739
1,Bahrain,Red Bull,PER,15,98.608
1,Bahrain,Red Bull,PER,16,98.77
1,Bahrain,Red Bull,PER,17,101.36
1,Bahrain,Red Bull,PER,18,118.797
1,Bahrain,Red Bull,PER,19,97.659
1,Bahrain,Red Bull,PER,20,97.448
1,Bahrain,Red Bull,PER,21,97.24
1,Bahrain,Red Bull,PER,22,97.169
1,Bahrain,Red Bull,PER,23,97.304
1,Bahrain,Red Bull,PER,24,97.352
1,Bahrain,Red Bull,PER,25,98.418
1,Bahrain,Red Bull,PER,26,97.454
1,Bahrain,Red Bull,PER,27,97.387
1,Bahrain,Red Bull,PER,28,97.211
1,Bahrain,Red Bull,PER,29,97.733
1,Bahrain,Red Bull,PER,30,97.4
1,Bahrain,Red Bull,PER,31,97.919
1,Bahrain,Red Bull,PER,32,97.722
1,Bahrain,Red Bull,PER,33,97.869
1,Bahrain,Red Bull,PER,34,100.686
1,Bahrain,Red Bull,PER,35,118.785
1,Bahrain,Red Bull,PER,36,96.82
1,Bahrain,Red Bull,PER,37,96.344
1,Bahrain,Red Bull,PER,38,96.431
1,Bahrain,Red Bull,PER,39,96.429
1,Bahrain,Red Bull,PER,40,97.114
1,Bahrain,Red Bull,PER,41,123.522
1,Bahrain,Red Bull,PER,42,99.657
1,Bahrain,Red Bull,PER,43,96.554
1,Bahrain,Red Bull,PER,44,96.978
1,Bahrain,Red Bull,PER,45,96.928
1,Bahrain,Red Bull,PER,46,97.257
1,Bahrain,Red Bull,PER,47,96.661
1,Bahrain,Red Bull,PER,48,96.859
1,Bahrain,Red Bull,PER,49,97.049
1,Bahrain,Red Bull,PER,50,97.731
1,Bahrain,Red Bull,PER,51,97.049
1,Bahrain,Red Bull,PER,52,97.062
1,Bahrain,Red Bull,PER,53,97.345
1,Bahrain,Red Bull,PER,54,97.296
1,Bahrain,Red Bull,PER,55,97.092
1,Bahrain,Red Bull,PER,56,96.565
1,Bahrain,Red Bull,PER,57,96.558
1,Bahrain,Mercedes,HAM,1,102.288
1,Bahrain,Mercedes,HAM,2,99.166
1,Bahrain,Mercedes,HAM,3,99.22
1,Bahrain,Mercedes,HAM,4,99.198
1,Bahrain,Mercedes,HAM,5,99.335
1,Bahrain,Mercedes,HAM,6,99.756
1,Bahrain,Mercedes,HAM,7,99.757
1,Bahrain,Mercedes,HAM,8,100.267
1,Bahrain,Mercedes,HAM,9,100.323
1,Bahrain,Mercedes,HAM,10,100.289
1,Bahrain,Mercedes,HAM,11,100.752
1,Bahrain,Mercedes,HAM,12,103.336
1,Bahrain,Mercedes,HAM,13,119.179
1,Bahrain,Mercedes,HAM,14,98.308
1,Bahrain,Mercedes,HAM,15,98.527
1,Bahrain,Mercedes,HAM,16,98.617
1,Bahrain,Mercedes,HAM,17,98.704
1,Bahrain,Mercedes,HAM,18,98.69
1,Bahrain,Mercedes,HAM,19,98.684
1,Bahrain,Mercedes,HAM,20,98.478
1,Bahrain,Mercedes,HAM,21,98.581
1,Bahrain,Mercedes,HAM,22,98.46
1,Bahrain,Mercedes,HAM,23,98.384
1,Bahrain,Mercedes,HAM,24,98.367
1,Bahrain,Mercedes,HAM,25,98.29
1,Bahrain,Mercedes,HAM,26,98.339
1,Bahrain,Mercedes,HAM,27,98.369
1,Bahrain,Mercedes,HAM,28,98.265
1,Bahrain,Mercedes,HAM,29,98.38
1,Bahrain,Mercedes,HAM,30,101.175
1,Bahrain,Mercedes,HAM,31,119.503
1,Bahrain,Mercedes,HAM,32,97.563
1,Bahrain,Mercedes,HAM,33,97.549
1,Bahrain,Mercedes,HAM,34,98.135
1,Bahrain,Mercedes,HAM,35,96.831
1,Bahrain,Mercedes,HAM,36,96.546
1,Bahrain,Mercedes,HAM,37,97.388
1,Bahrain,Mercedes,HAM,38,98.304
1,Bahrain,Mercedes,HAM,39,97.478
1,Bahrain,Mercedes,HAM,40,97.494
1,Bahrain,Mercedes,HAM,41,126.491
1,Bahrain,Mercedes,HAM,42,97.061
1,Bahrain,Mercedes,HAM,43,97.111
1,Bahrain,Mercedes,HAM,44,97.048
1,Bahrain,Mercedes,HAM,45,97.661
1,Bahrain,Mercedes,HAM,46,97.779
1,Bahrain,Mercedes,HAM,47,98.517
1,Bahrain,Mercedes,HAM,48,97.844
1,Bahrain,Mercedes,HAM,49,97.954
1,Bahrain,Mercedes,HAM,50,97.77
1,Bahrain,Mercedes,HAM,51,98.014
1,Bahrain,Mercedes,HAM,52,97.803
1,Bahrain,Mercedes,HAM,53,97.988
1,Bahrain,Mercedes,HAM,54,98.076
1,Bahrain,Mercedes,HAM,55,97.955
1,Bahrain,Mercedes,HAM,56,98.111
1,Bahrain,Mercedes,HAM,57,98.255
1,Bahrain,Red Bull,MAX,1,99.019
1,Bahrain,Red Bull,MAX,2,97.974
1,Bahrain,Red Bull,MAX,3,98.006
1,Bahrain,Red Bull,MAX,4,97.976
1,Bahrain,Red Bull,MAX,5,98.035
1,Bahrain,Red Bull,MAX,6,97.986
1,Bahrain,Red Bull,MAX,7,98.021
1,Bahrain,Red Bull,MAX,8,98.154
1,Bahrain,Red Bull,MAX,9,98.278
1,Bahrain,Red Bull,MAX,10,98.369
1,Bahrain,Red Bull,MAX,11,98.483
1,Bahrain,Red Bull,MAX,12,98.591
1,Bahrain,Red Bull,MAX,13,98.482
1,Bahrain,Red Bull,MAX,14,101.295
1,Bahrain,Red Bull,MAX,15,118.378
1,Bahrain,Red Bull,MAX,16,97.801
1,Bahrain,Red Bull,MAX,17,97.648
1,Bahrain,Red Bull,MAX,18,97.614
1,Bahrain,Red Bull,MAX,19,97.712
1,Bahrain,Red Bull,MAX,20,97.788
1,Bahrain,Red Bull,MAX,21,97.582
1,Bahrain,Red Bull,MAX,22,97.651
1,Bahrain,Red Bull,MAX,23,97.552
1,Bahrain,Red Bull,MAX,24,97.387
1,Bahrain,Red Bull,MAX,25,97.372
1,Bahrain,Red Bull,MAX,26,97.682
1,Bahrain,Red Bull,MAX,27,97.379
1,Bahrain,Red Bull,MAX,28,97.651
1,Bahrain,Red Bull,MAX,29,97.571
1,Bahrain,Red Bull,MAX,30,97.549
1,Bahrain,Red Bull,MAX,31,97.431
1,Bahrain,Red Bull,MAX,32,97.691
1,Bahrain,Red Bull,MAX,33,97.686
1,Bahrain,Red Bull,MAX,34,97.839
1,Bahrain,Red Bull,MAX,35,97.85
1,Bahrain,Red Bull,MAX,36,100.964
1,Bahrain,Red Bull,MAX,37,118.49
1,Bahrain,Red Bull,MAX,38,96.297
1,Bahrain,Red Bull,MAX,39,96.446
1,Bahrain,Red Bull,MAX,40,96.942
1,Bahrain,Red Bull,MAX,41,120.495
1,Bahrain,Red Bull,MAX,42,104.824
1,Bahrain,Red Bull,MAX,43,96.89
1,Bahrain,Red Bull,MAX,44,96.236
1,Bahrain,Red Bull,MAX,45,97.015
1,Bahrain,Red Bull,MAX,46,96.701
1,Bahrain,Red Bull,MAX,47,97.009
1,Bahrain,Red Bull,MAX,48,96.918
1,Bahrain,Red Bull,MAX,49,96.962
1,Bahrain,Red Bull,MAX,50,97.25
1,Bahrain,Red Bull,MAX,51,97.427
1,Bahrain,Red Bull,MAX,52,96.919
1,Bahrain,Red Bull,MAX,53,96.89
1,Bahrain,Red Bull,MAX,54,96.678
1,Bahrain,Red Bull,MAX,55,96.322
1,Bahrain,Red Bull,MAX,56,97.205
1,Bahrain,Red Bull,MAX,57,96.373
1,Bahrain,Ferrari,LEC,1,100.23
1,Bahrain,Ferrari,LEC,2,98.75
1,Bahrain,Ferrari,LEC,3,98.658
1,Bahrain,Ferrari,LEC,4,98.825
1,Bahrain,Ferrari,LEC,5,98.664
1,Bahrain,Ferrari,LEC,6,98.572
1,Bahrain,Ferrari,LEC,7,98.691
1,Bahrain,Ferrari,LEC,8,98.614
1,Bahrain,Ferrari,LEC,9,98.828
1,Bahrain,Ferrari,LEC,10,99.073
1,Bahrain,Ferrari,LEC,11,99.212
1,Bahrain,Ferrari,LEC,12,99.489
1,Bahrain,Ferrari,LEC,13,102.068
1,Bahrain,Ferrari,LEC,14,118.77
1,Bahrain,Ferrari,LEC,15,98.477
1,Bahrain,Ferrari,LEC,16,97.953
1,Bahrain,Ferrari,LEC,17,98.031
1,Bahrain,Ferrari,LEC,18,97.798
1,Bahrain,Ferrari,LEC,19,97.858
1,Bahrain,Ferrari,LEC,20,97.631
1,Bahrain,Ferrari,LEC,21,97.753
1,Bahrain,Ferrari,LEC,22,98.162
1,Bahrain,Ferrari,LEC,23,98.054
1,Bahrain,Ferrari,LEC,24,97.972
1,Bahrain,Ferrari,LEC,25,98.541
1,Bahrain,Ferrari,LEC,26,99.668
1,Bahrain,Ferrari,LEC,27,98.814
1,Bahrain,Ferrari,LEC,28,98.618
1,Bahrain,Ferrari,LEC,29,98.447
1,Bahrain,Ferrari,LEC,30,98.39
1,Bahrain,Ferrari,LEC,31,98.746
1,Bahrain,Ferrari,LEC,32,98.948
1,Bahrain,Ferrari,LEC,33,101.323
1,Bahrain,Ferrari,LEC,34,119.477
1,Bahrain,Ferrari,LEC,35,98.073
1,Bahrain,Ferrari,LEC,36,97.313
1,Bahrain,Ferrari,LEC,37,97.17
1,Bahrain,Ferrari,LEC,38,97.17
1,Bahrain,Ferrari,LEC,39,97.287
1,Bahrain,Mercedes,RUS,1,102.662
1,Bahrain,Mercedes,RUS,2,99.59
1,Bahrain,Mercedes,RUS,3,99.093
1,Bahrain,Mercedes,RUS,4,99.261
1,Bahrain,Mercedes,RUS,5,99.549
1,Bahrain,Mercedes,RUS,6,99.493
1,Bahrain,Mercedes,RUS,7,100.056
1,Bahrain,Mercedes,RUS,8,100.31
1,Bahrain,Mercedes,RUS,9,100.42
1,Bahrain,Mercedes,RUS,10,100.532
1,Bahrain,Mercedes,RUS,11,101.085
1,Bahrain,Mercedes,RUS,12,101.112
1,Bahrain,Mercedes,RUS,13,104.691
1,Bahrain,Mercedes,RUS,14,121.269
1,Bahrain,Mercedes,RUS,15,97.46
1,Bahrain,Mercedes,RUS,16,97.833
1,Bahrain,Mercedes,RUS,17,98.604
1,Bahrain,Mercedes,RUS,18,98.427
1,Bahrain,Mercedes,RUS,19,98.512
1,Bahrain,Mercedes,RUS,20,98.578
1,Bahrain,Mercedes,RUS,21,98.555
1,Bahrain,Mercedes,RUS,22,98.438
1,Bahrain,Mercedes,RUS,23,98.773
1,Bahrain,Mercedes,RUS,24,98.643
1,Bahrain,Mercedes,RUS,25,98.487
1,Bahrain,Mercedes,RUS,26,98.462
1,Bahrain,Mercedes,RUS,27,98.625
1,Bahrain,Mercedes,RUS,28,98.448
1,Bahrain,Mercedes,RUS,29,98.792
1,Bahrain,Mercedes,RUS,30,98.541
1,Bahrain,Mercedes,RUS,31,101.035
1,Bahrain,Mercedes,RUS,32,118.694
1,Bahrain,Mercedes,RUS,33,97.221
1,Bahrain,Mercedes,RUS,34,97.311
1,Bahrain,Mercedes,RUS,35,97.592
1,Bahrain,Mercedes,RUS,36,97.607
1,Bahrain,Mercedes,RUS,37,97.822
1,Bahrain,Mercedes,RUS,38,97.66
1,Bahrain,Mercedes,RUS,39,97.495
1,Bahrain,Mercedes,RUS,40,98.085
1,Bahrain,Mercedes,RUS,41,126.293
1,Bahrain,Mercedes,RUS,42,97.035
1,Bahrain,Mercedes,RUS,43,97.48
1,Bahrain,Mercedes,RUS,44,97.597
1,Bahrain,Mercedes,RUS,45,97.316
1,Bahrain,Mercedes,RUS,46,97.571
1,Bahrain,Mercedes,RUS,47,97.432
1,Bahrain,Mercedes,RUS,48,97.52
1,Bahrain,Mercedes,RUS,49,97.718
1,Bahrain,Mercedes,RUS,50,97.383
1,Bahrain,Mercedes,RUS,51,97.825
1,Bahrain,Mercedes,RUS,52,97.589
1,Bahrain,Mercedes,RUS,53,97.841
1,Bahrain,Mercedes,RUS,54,97.923
1,Bahrain,Mercedes,RUS,55,97.86
1,Bahrain,Mercedes,RUS,56,97.636
1,Bahrain,Mercedes,RUS,57,97.767
1,Bahrain,Aston Martin,STR,1,104.67
1,Bahrain,Aston Martin,STR,2,99.892
1,Bahrain,Aston Martin,STR,3,99.625
1,Bahrain,Aston Martin,STR,4,99.745
1,Bahrain,Aston Martin,STR,5,99.144
1,Bahrain,Aston Martin,STR,6,99.714
1,Bahrain,Aston Martin,STR,7,99.945
1,Bahrain,Aston Martin,STR,8,99.801
1,Bahrain,Aston Martin,STR,9,100.106
1,Bahrain,Aston Martin,STR,10,100.192
1,Bahrain,Aston Martin,STR,11,100.923
1,Bahrain,Aston Martin,STR,12,101.039
1,Bahrain,Aston Martin,STR,13,101.12
1,Bahrain,Aston Martin,STR,14,100.002
1,Bahrain,Aston Martin,STR,15,102.841
1,Bahrain,Aston Martin,STR,16,119.876
1,Bahrain,Aston Martin,STR,17,97.507
1,Bahrain,Aston Martin,STR,18,98.127
1,Bahrain,Aston Martin,STR,19,98.587
1,Bahrain,Aston Martin,STR,20,98.038
1,Bahrain,Aston Martin,STR,21,98.273
1,Bahrain,Aston Martin,STR,22,98.73
1,Bahrain,Aston Martin,STR,23,98.295
1,Bahrain,Aston Martin,STR,24,98.478
1,Bahrain,Aston Martin,STR,25,98.25
1,Bahrain,Aston Martin,STR,26,98.482
1,Bahrain,Aston Martin,STR,27,99.021
1,Bahrain,Aston Martin,STR,28,98.723
1,Bahrain,Aston Martin,STR,29,98.71
1,Bahrain,Aston Martin,STR,30,101.467
1,Bahrain,Aston Martin,STR,31,117.063
1,Bahrain,Aston Martin,STR,32,96.546
1,Bahrain,Aston Martin,STR,33,97.21
1,Bahrain,Aston Martin,STR,34,97.168
1,Bahrain,Aston Martin,STR,35,97.521
1,Bahrain,Aston Martin,STR,36,97.72
1,Bahrain,Aston Martin,STR,37,97.68
1,Bahrain,Aston Martin,STR,38,97.274
1,Bahrain,Aston Martin,STR,39,97.456
1,Bahrain,Aston Martin,STR,40,97.916
1,Bahrain,Aston Martin,STR,41,126.809
1,Bahrain,Aston Martin,STR,42,97.298
1,Bahrain,Aston Martin,STR,43,97.304
1,Bahrain,Aston Martin,STR,44,97.299
1,Bahrain,Aston Martin,STR,45,97.222
1,Bahrain,Aston Martin,STR,46,97.562
1,Bahrain,Aston Martin,STR,47,97.257
1,Bahrain,Aston Martin,STR,48,97.448
1,Bahrain,Aston Martin,STR,49,97.551
1,Bahrain,Aston Martin,STR,50,97.388
1,Bahrain,Aston Martin,STR,51,97.866
1,Bahrain,Aston Martin,STR,52,97.579
1,Bahrain,Aston Martin,STR,53,98.379
1,Bahrain,Aston Martin,STR,54,97.597
1,Bahrain,Aston Martin,STR,55,97.701
1,Bahrain,Aston Martin,STR,56,98.11
1,Bahrain,Aston Martin,STR,57,97.991
1,Bahrain,Ferrari,SAI,1,101.659
1,Bahrain,Ferrari,SAI,2,98.933
1,Bahrain,Ferrari,SAI,3,99.042
1,Bahrain,Ferrari,SAI,4,98.985
1,Bahrain,Ferrari,SAI,5,99.128
1,Bahrain,Ferrari,SAI,6,99.474
1,Bahrain,Ferrari,SAI,7,99.502
1,Bahrain,Ferrari,SAI,8,99.779
1,Bahrain,Ferrari,SAI,9,99.744
1,Bahrain,Ferrari,SAI,10,100.102
1,Bahrain,Ferrari,SAI,11,100.507
1,Bahrain,Ferrari,SAI,12,100.52
1,Bahrain,Ferrari,SAI,13,103.31
1,Bahrain,Ferrari,SAI,14,119.006
1,Bahrain,Ferrari,SAI,15,97.985
1,Bahrain,Ferrari,SAI,16,98.433
1,Bahrain,Ferrari,SAI,17,98.161
1,Bahrain,Ferrari,SAI,18,98.287
1,Bahrain,Ferrari,SAI,19,98.21
1,Bahrain,Ferrari,SAI,20,98.096
1,Bahrain,Ferrari,SAI,21,98.24
1,Bahrain,Ferrari,SAI,22,98.453
1,Bahrain,Ferrari,SAI,23,98.597
1,Bahrain,Ferrari,SAI,24,98.314
1,Bahrain,Ferrari,SAI,25,98.571
1,Bahrain,Ferrari,SAI,26,98.331
1,Bahrain,Ferrari,SAI,27,98.423
1,Bahrain,Ferrari,SAI,28,98.474
1,Bahrain,Ferrari,SAI,29,98.55
1,Bahrain,Ferrari,SAI,30,98.601
1,Bahrain,Ferrari,SAI,31,101.274
1,Bahrain,Ferrari,SAI,32,118.492
1,Bahrain,Ferrari,SAI,33,97.548
1,Bahrain,Ferrari,SAI,34,97.475
1,Bahrain,Ferrari,SAI,35,97.441
1,Bahrain,Ferrari,SAI,36,97.706
1,Bahrain,Ferrari,SAI,37,97.13
1,Bahrain,Ferrari,SAI,38,97.444
1,Bahrain,Ferrari,SAI,39,97.403
1,Bahrain,Ferrari,SAI,40,97.587
1,Bahrain,Ferrari,SAI,41,126.436
1,Bahrain,Ferrari,SAI,42,97.375
1,Bahrain,Ferrari,SAI,43,97.294
1,Bahrain,Ferrari,SAI,44,97.389
1,Bahrain,Ferrari,SAI,45,99.561
1,Bahrain,Ferrari,SAI,46,97.844
1,Bahrain,Ferrari,SAI,47,98.222
1,Bahrain,Ferrari,SAI,48,97.897
1,Bahrain,Ferrari,SAI,49,97.765
1,Bahrain,Ferrari,SAI,50,97.604
1,Bahrain,Ferrari,SAI,51,97.672
1,Bahrain,Ferrari,SAI,52,97.49
1,Bahrain,Ferrari,SAI,53,97.66
1,Bahrain,Ferrari,SAI,54,97.694
1,Bahrain,Ferrari,SAI,55,97.821
1,Bahrain,Ferrari,SAI,56,98.126
1,Bahrain,Ferrari,SAI,57,98.021
1,Bahrain,Aston Martin,ALO,1,103.608
1,Bahrain,Aston Martin,ALO,2,99.792
1,Bahrain,Aston Martin,ALO,3,99.1
1,Bahrain,Aston Martin,ALO,4,99.548
1,Bahrain,Aston Martin,ALO,5,99.662
1,Bahrain,Aston Martin,ALO,6,99.674
1,Bahrain,Aston Martin,ALO,7,99.729
1,Bahrain,Aston Martin,ALO,8,99.959
1,Bahrain,Aston Martin,ALO,9,100.275
1,Bahrain,Aston Martin,ALO,10,100.203
1,Bahrain,Aston Martin,ALO,11,101.147
1,Bahrain,Aston Martin,ALO,12,100.934
1,Bahrain,Aston Martin,ALO,13,100.341
1,Bahrain,Aston Martin,ALO,14,102.212
1,Bahrain,Aston Martin,ALO,15,119.692
1,Bahrain,Aston Martin,ALO,16,97.542
1,Bahrain,Aston Martin,ALO,17,98.139
1,Bahrain,Aston Martin,ALO,18,98.124
1,Bahrain,Aston Martin,ALO,19,98.361
1,Bahrain,Aston Martin,ALO,20,98.318
1,Bahrain,Aston Martin,ALO,21,98.407
1,Bahrain,Aston Martin,ALO,22,98.2
1,Bahrain,Aston Martin,ALO,23,97.853
1,Bahrain,Aston Martin,ALO,24,97.878
1,Bahrain,Aston Martin,ALO,25,98.139
1,Bahrain,Aston Martin,ALO,26,98.127
1,Bahrain,Aston Martin,ALO,27,98.612
1,Bahrain,Aston Martin,ALO,28,98.199
1,Bahrain,Aston Martin,ALO,29,98.585
1,Bahrain,Aston Martin,ALO,30,98.282
1,Bahrain,Aston Martin,ALO,31,98.009
1,Bahrain,Aston Martin,ALO,32,97.871
1,Bahrain,Aston Martin,ALO,33,97.769
1,Bahrain,Aston Martin,ALO,34,100.353
1,Bahrain,Aston Martin,ALO,35,117.389
1,Bahrain,Aston Martin,ALO,36,96.156
1,Bahrain,Aston Martin,ALO,37,97.431
1,Bahrain,Aston Martin,ALO,38,97.002
1,Bahrain,Aston Martin,ALO,39,97.243
1,Bahrain,Aston Martin,ALO,40,97.208
1,Bahrain,Aston Martin,ALO,41,126.713
1,Bahrain,Aston Martin,ALO,42,96.334
1,Bahrain,Aston Martin,ALO,43,96.911
1,Bahrain,Aston Martin,ALO,44,97.022
1,Bahrain,Aston Martin,ALO,45,97.931
1,Bahrain,Aston Martin,ALO,46,97.087
1,Bahrain,Aston Martin,ALO,47,97.326
1,Bahrain,Aston Martin,ALO,48,96.783
1,Bahrain,Aston Martin,ALO,49,96.726
1,Bahrain,Aston Martin,ALO,50,96.331
1,Bahrain,Aston Martin,ALO,51,96.96
1,Bahrain,Aston Martin,ALO,52,97.01
1,Bahrain,Aston Martin,ALO,53,97.01
1,Bahrain,Aston Martin,ALO,54,97.599
1,Bahrain,Aston Martin,ALO,55,97.662
1,Bahrain,Aston Martin,ALO,56,97.473
1,Bahrain,Aston Martin,ALO,57,97.422
2,Saudi Arabia,Red Bull,PER,1,97.257
2,Saudi Arabia,Red Bull,PER,2,95.906
2,Saudi Arabia,Red Bull,PER,3,94.829
2,Saudi Arabia,Red Bull,PER,4,95.651
2,Saudi Arabia,Red Bull,PER,5,94.873
2,Saudi Arabia,Red Bull,PER,6,94.621
2,Saudi Arabia,Red Bull,PER,7,94.277
2,Saudi Arabia,Red Bull,PER,8,94.477
2,Saudi Arabia,Red Bull,PER,9,94.255
2,Saudi Arabia,Red Bull,PER,10,94.106
2,Saudi Arabia,Red Bull,PER,11,94.075
2,Saudi Arabia,Red Bull,PER,12,94.16
2,Saudi Arabia,Red Bull,PER,13,94.263
2,Saudi Arabia,Red Bull,PER,14,94.409
2,Saudi Arabia,Red Bull,PER,15,94.392
2,Saudi Arabia,Red Bull,PER,16,94.19
2,Saudi Arabia,Red Bull,PER,17,93.961
2,Saudi Arabia,Red Bull,PER,18,127.357
2,Saudi Arabia,Red Bull,PER,19,190.334
2,Saudi Arabia,Red Bull,PER,20,160.799
2,Saudi Arabia,Red Bull,PER,21,94.557
2,Saudi Arabia,Red Bull,PER,22,93.895
2,Saudi Arabia,Red Bull,PER,23,93.464
2,Saudi Arabia,Red Bull,PER,24,93.44
2,Saudi Arabia,Red Bull,PER,25,93.426
2,Saudi Arabia,Red Bull,PER,26,93.072
2,Saudi Arabia,Red Bull,PER,27,92.891
2,Saudi Arabia,Red Bull,PER,28,93.025
2,Saudi Arabia,Red Bull,PER,29,92.726
2,Saudi Arabia,Red Bull,PER,30,92.726
2,Saudi Arabia,Red Bull,PER,31,92.554
2,Saudi Arabia,Red Bull,PER,32,92.498
2,Saudi Arabia,Red Bull,PER,33,92.55
2,Saudi Arabia,Red Bull,PER,34,92.294
2,Saudi Arabia,Red Bull,PER,35,92.68
2,Saudi Arabia,Red Bull,PER,36,92.292
2,Saudi Arabia,Red Bull,PER,37,92.638
2,Saudi Arabia,Red Bull,PER,38,92.188
2,Saudi Arabia,Red Bull,PER,39,93.19
2,Saudi Arabia,Red Bull,PER,40,92.83
2,Saudi Arabia,Red Bull,PER,41,92.637
2,Saudi Arabia,Red Bull,PER,42,92.235
2,Saudi Arabia,Red Bull,PER,43,92.308
2,Saudi Arabia,Red Bull,PER,44,92.267
2,Saudi Arabia,Red Bull,PER,45,92.419
2,Saudi Arabia,Red Bull,PER,46,92.933
2,Saudi Arabia,Red Bull,PER,47,92.895
2,Saudi Arabia,Red Bull,PER,48,93.075
2,Saudi Arabia,Red Bull,PER,49,93.306
2,Saudi Arabia,Red Bull,PER,50,93.691
2,Saudi Arabia,Mercedes,HAM,1,101.038
2,Saudi Arabia,Mercedes,HAM,2,97.188
2,Saudi Arabia,Mercedes,HAM,3,96.628
2,Saudi Arabia,Mercedes,HAM,4,96.263
2,Saudi Arabia,Mercedes,HAM,5,95.867
2,Saudi Arabia,Mercedes,HAM,6,95.973
2,Saudi Arabia,Mercedes,HAM,7,96.093
2,Saudi Arabia,Mercedes,HAM,8,96.122
2,Saudi Arabia,Mercedes,HAM,9,96.978
2,Saudi Arabia,Mercedes,HAM,10,95.976
2,Saudi Arabia,Mercedes,HAM,11,95.909
2,Saudi Arabia,Mercedes,HAM,12,96.568
2,Saudi Arabia,Mercedes,HAM,13,95.822
2,Saudi Arabia,Mercedes,HAM,14,95.708
2,Saudi Arabia,Mercedes,HAM,15,95.693
2,Saudi Arabia,Mercedes,HAM,16,95.228
2,Saudi Arabia,Mercedes,HAM,17,95.047
2,Saudi Arabia,Mercedes,HAM,18,136.76
2,Saudi Arabia,Mercedes,HAM,19,160.428
2,Saudi Arabia,Mercedes,HAM,20,154.637
2,Saudi Arabia,Mercedes,HAM,21,97.234
2,Saudi Arabia,Mercedes,HAM,22,95.182
2,Saudi Arabia,Mercedes,HAM,23,94.715
2,Saudi Arabia,Mercedes,HAM,24,94.335
2,Saudi Arabia,Mercedes,HAM,25,94.734
2,Saudi Arabia,Mercedes,HAM,26,93.998
2,Saudi Arabia,Mercedes,HAM,27,93.985
2,Saudi Arabia,Mercedes,HAM,28,94.234
2,Saudi Arabia,Mercedes,HAM,29,94.186
2,Saudi Arabia,Mercedes,HAM,30,94.447
2,Saudi Arabia,Mercedes,HAM,31,93.846
2,Saudi Arabia,Mercedes,HAM,32,94.071
2,Saudi Arabia,Mercedes,HAM,33,93.874
2,Saudi Arabia,Mercedes,HAM,34,93.864
2,Saudi Arabia,Mercedes,HAM,35,93.887
2,Saudi Arabia,Mercedes,HAM,36,93.39
2,Saudi Arabia,Mercedes,HAM,37,93.625
2,Saudi Arabia,Mercedes,HAM,38,93.653
2,Saudi Arabia,Mercedes,HAM,39,93.383
2,Saudi Arabia,Mercedes,HAM,40,93.507
2,Saudi Arabia,Mercedes,HAM,41,93.22
2,Saudi Arabia,Mercedes,HAM,42,93.314
2,Saudi Arabia,Mercedes,HAM,43,93.011
2,Saudi Arabia,Mercedes,HAM,44,93.099
2,Saudi Arabia,Mercedes,HAM,45,93.054
2,Saudi Arabia,Mercedes,HAM,46,93.316
2,Saudi Arabia,Mercedes,HAM,47,92.941
2,Saudi Arabia,Mercedes,HAM,48,93.367
2,Saudi Arabia,Mercedes,HAM,49,93.537
2,Saudi Arabia,Mercedes,HAM,50,93.024
2,Saudi Arabia,Red Bull,MAX,1,105.222
2,Saudi Arabia,Red Bull,MAX,2,97.68
2,Saudi Arabia,Red Bull,MAX,3,96.526
2,Saudi Arabia,Red Bull,MAX,4,96.503
2,Saudi Arabia,Red Bull,MAX,5,95.359
2,Saudi Arabia,Red Bull,MAX,6,95.84
2,Saudi Arabia,Red Bull,MAX,7,95.687
2,Saudi Arabia,Red Bull,MAX,8,95.129
2,Saudi Arabia,Red Bull,MAX,9,95.561
2,Saudi Arabia,Red Bull,MAX,10,95.443
2,Saudi Arabia,Red Bull,MAX,11,95.306
2,Saudi Arabia,Red Bull,MAX,12,94.848
2,Saudi Arabia,Red Bull,MAX,13,95.183
2,Saudi Arabia,Red Bull,MAX,14,94.2
2,Saudi Arabia,Red Bull,MAX,15,94.499
2,Saudi Arabia,Red Bull,MAX,16,94.443
2,Saudi Arabia,Red Bull,MAX,17,93.79
2,Saudi Arabia,Red Bull,MAX,18,134.348
2,Saudi Arabia,Red Bull,MAX,19,167.259
2,Saudi Arabia,Red Bull,MAX,20,156.511
2,Saudi Arabia,Red Bull,MAX,21,96.946
2,Saudi Arabia,Red Bull,MAX,22,94.973
2,Saudi Arabia,Red Bull,MAX,23,94.115
2,Saudi Arabia,Red Bull,MAX,24,94.146
2,Saudi Arabia,Red Bull,MAX,25,92.933
2,Saudi Arabia,Red Bull,MAX,26,92.94
2,Saudi Arabia,Red Bull,MAX,27,92.838
2,Saudi Arabia,Red Bull,MAX,28,92.869
2,Saudi Arabia,Red Bull,MAX,29,92.67
2,Saudi Arabia,Red Bull,MAX,30,92.877
